mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
15	14	441/8	0.875	3/4	3/4	4/4	2	1		viio7(+2)/V	c	i		viio7(+2)/V		vii	o	7	+2	V			o7	1	1	6, 3, 0, -3	1	6	6
15	14	56	16.125	31/32	31/32	4/4	2	1		V|HC}	c	i		V		V					HC	}	M	1	1	1, 5, 2		1	1
20	19	577/8	3.5	0	0	4/4	2	1		i{	c	i		i		i						{	m	1	1	0, -3, 1		0	0
20	19	605/8	0.5	7/8	7/8	4/4	2	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
21	20	609/8	1.0	0	0	4/4	2	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
21	20	617/8	1.0	1/4	1/4	4/4	2	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
21	20	625/8	1.5	1/2	1/2	4/4	2	1		V6	c	i		V6		V		6					M	1	1	5, 2, 1		1	5
21	20	637/8	0.5	7/8	7/8	4/4	2	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
22	21	641/8	1.0	0	0	4/4	2	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
22	21	649/8	1.0	1/4	1/4	4/4	2	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
22	21	657/8	2.0	1/2	1/2	4/4	2	1		#viio7	c	i		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
23	22	673/8	2.0	0	0	4/4	2	1		V43	c	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
23	22	689/8	1.0	1/2	1/2	4/4	2	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
23	22	697/8	1.0	3/4	3/4	4/4	2	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
24	23	705/8	2.0	0	0	4/4	2	1		V43	c	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
24	23	721/8	1.0	1/2	1/2	4/4	2	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
24	23	729/8	1.0	3/4	3/4	4/4	2	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
25	24	737/8	1.0	0	0	4/4	2	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
25	24	745/8	2.0	1/4	1/4	4/4	2	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
25	24	761/8	1.0	3/4	3/4	4/4	2	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
26	25	769/8	1.0	0	0	4/4	2	1		iv	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
26	25	777/8	1.0	1/4	1/4	4/4	2	1		iio	c	i		iio		ii	o						o	1	1	2, -1, -4		2	2
26	25	785/8	1.0	1/2	1/2	4/4	2	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
26	25	793/8	1.0	3/4	3/4	4/4	2	1		#viio/iv	c	i		#viio/iv		#vii	o			iv			o	1	1	4, 1, -2		4	4
27	26	801/8	0.5	0	0	4/4	2	1		iv6	c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
27	26	805/8	0.5	1/8	1/8	4/4	2	1		i64	c	i		i64		i		64					m	1	1	1, 0, -3		0	1
27	26	809/8	0.5	1/4	1/4	4/4	2	1		iv	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
27	26	813/8	0.5	3/8	3/8	4/4	2	1		viio/V	c	i		viio/V		vii	o			V			o	1	1	6, 3, 0		6	6
27	26	817/8	1.0	1/2	1/2	4/4	2	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
27	26	825/8	6.0	3/4	3/4	4/4	2	1		#viio7	c	i		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
29	28	873/8	3.0	1/4	1/4	4/4	2	1		V43	c	i		V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
30	29	897/8	2.0	0	0	4/4	2	1		i|PAC}{	c	i		i		i					PAC	}{	m	1	1	0, -3, 1		0	0
30	29	913/8	1.0	1/2	1/2	4/4	2	1		V2	c	i		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
30	29	921/8	0.5	3/4	3/4	4/4	2	1		V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
30	29	925/8	0.5	7/8	7/8	4/4	2	1		V7(9)	c	i		V7(9)		V		7	9				Mm7	1	1	1, 5, 2, -1	-4	1	1
31	30	929/8	0.5	0	0	4/4	2	1		V2	c	i		V2		V		2					Mm7	1	1	-1, 1, 5, 2		1	-1
31	30	933/8	0.5	1/8	1/8	4/4	2	1		V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
31	30	937/8	0.5	1/4	1/4	4/4	2	1		V7(64)	c	i		V7(64)		V		7	64				Mm7	1	1	1, 0, -3, -1		1	1
31	30	941/8	0.5	3/8	3/8	4/4	2	1		V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
31	30	945/8	1.0	1/2	1/2	4/4	2	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
31	30	953/8	0.5	3/4	3/4	4/4	2	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
31	30	957/8	0.5	7/8	7/8	4/4	2	1		V7(9)	c	i		V7(9)		V		7	9				Mm7	1	1	1, 5, 2, -1	-4	1	1
32	31	961/8	0.5	0	0	4/4	2	1		V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
32	31	965/8	0.5	1/8	1/8	4/4	2	1		V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
32	31	969/8	0.5	1/4	1/4	4/4	2	1		V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
32	31	973/8	0.5	3/8	3/8	4/4	2	1		V	c	i		V		V							M	1	1	1, 5, 2		1	1
32	31	977/8	0.5	1/2	1/2	4/4	2	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
32	31	981/8	1.0	5/8	5/8	4/4	2	1		i}	c	i		i		i						}	m	1	1	0, -3, 1		0	0
32	31	989/8	0.5	7/8	7/8	4/4	2	1		V7(9){	c	i		V7(9)		V		7	9			{	Mm7	1	1	1, 5, 2, -1	-4	1	1
33	32	993/8	0.5	0	0	4/4	2	1		V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
33	32	997/8	0.5	1/8	1/8	4/4	2	1		V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
33	32	1001/8	0.5	1/4	1/4	4/4	2	1		#vi%7	c	i		#vi%7		#vi	%	7					%7	1	1	3, 0, -3, 1		3	3
33	32	1005/8	0.5	3/8	3/8	4/4	2	1		V65	c	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
33	32	1009/8	0.5	1/2	1/2	4/4	2	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
33	32	1013/8	0.5	5/8	5/8	4/4	2	1		V6	c	i		V6		V		6					M	1	1	5, 2, 1		1	5
33	32	1017/8	0.5	3/4	3/4	4/4	2	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
33	32	1021/8	0.5	7/8	7/8	4/4	2	1		V64	c	i		V64		V		64					M	1	1	2, 1, 5		1	2
34	33	1025/8	0.5	0	0	4/4	2	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
34	33	1029/8	0.5	1/8	1/8	4/4	2	1		V65/iv	c	i		V65/iv		V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
34	33	1033/8	0.5	1/4	1/4	4/4	2	1		iv	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
34	33	1037/8	0.5	3/8	3/8	4/4	2	1		V6/iv	c	i		V6/iv		V		6		iv			M	1	1	4, 1, 0		0	4
34	33	1041/8	0.5	1/2	1/2	4/4	2	1		iv	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
34	33	1045/8	0.5	5/8	5/8	4/4	2	1		iv6	c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
34	33	1049/8	0.5	3/4	3/4	4/4	2	1		iv65	c	i		iv65		iv		65					mm7	1	1	-4, 0, -3, -1		-1	-4
34	33	1053/8	1.0	7/8	7/8	4/4	2	1		ii%43	c	i		ii%43		ii	%	43					%7	1	1	-4, 0, 2, -1		2	-4
35	34	1061/8	0.5	1/8	1/8	4/4	2	1		iv6	c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
35	34	1065/8	1.0	1/4	1/4	4/4	2	1		Ger6	c	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
35	34	1073/8	1.0	1/2	1/2	4/4	2	1		i64	c	i		i64		i		64					m	1	1	1, 0, -3		0	1
35	34	1081/8	1.0	3/4	3/4	4/4	2	1		viio7/V	c	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
36	35	1089/8	1.0	0	0	4/4	2	1		V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
36	35	1097/8	0.5	1/4	1/4	4/4	2	1		V7(6)	c	i		V7(6)		V		7	6				Mm7	1	1	1, 5, -3, -1		1	1
36	35	1101/8	0.5	3/8	3/8	4/4	2	1		V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
36	35	1105/8	2.0	1/2	1/2	4/4	2	1		i|PAC}{	c	i		i		i					PAC	}{	m	1	1	0, -3, 1		0	0
37	36	1121/8	1.0	0	0	4/4	2	1		#viio	c	i		#viio		#vii	o						o	1	1	5, 2, -1		5	5
37	36	1129/8	1.0	1/4	1/4	4/4	2	1		V7(9)	c	i		V7(9)		V		7	9				Mm7	1	1	1, 5, 2, -1	-4	1	1
37	36	1137/8	0.5	1/2	1/2	4/4	2	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
37	36	1141/8	0.5	5/8	5/8	4/4	2	1		V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
37	36	1145/8	0.5	3/4	3/4	4/4	2	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
37	36	1149/8	0.5	7/8	7/8	4/4	2	1		#viio	c	i		#viio		#vii	o						o	1	1	5, 2, -1		5	5
38	37	1153/8	0.5	0	0	4/4	2	1		i	c	i		i		i							m	1	1	0, -3, 1		0	0
38	37	1157/8	0.5	1/8	1/8	4/4	2	1		iio6	c	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
38	37	1161/8	0.5	1/4	1/4	4/4	2	1		i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
38	37	1165/8	0.5	3/8	3/8	4/4	2	1		VI.vi7/V	c	VI		vi7/V		vi		7		V			mm7	1	0	4, 1, 5, 2		4	4
38	37	1169/8	1.0	1/2	1/2	4/4	2	1		IV/V	c	VI		IV/V		IV				V			M	1	0	0, 4, 1		0	0
38	37	1177/8	0.5	3/4	3/4	4/4	2	1		viio/V	c	VI		viio/V		vii	o			V			o	1	0	6, 3, 0		6	6
38	37	1181/8	0.5	7/8	7/8	4/4	2	1		ii43/V	c	VI		ii43/V		ii		43		V			mm7	1	0	4, 1, 3, 0		3	4
39	38	1185/8	0.5	0	0	4/4	2	1		viio/V	c	VI		viio/V		vii	o			V			o	1	0	6, 3, 0		6	6
39	38	1189/8	0.5	1/8	1/8	4/4	2	1		V6	c	VI		V6		V		6					M	1	0	5, 2, 1		1	5
39	38	1193/8	0.5	1/4	1/4	4/4	2	1		viio6/V	c	VI		viio6/V		vii	o	6		V			o	1	0	3, 0, 6		6	3
39	38	1197/8	0.5	3/8	3/8	4/4	2	1		IV64/V	c	VI		IV64/V		IV		64		V			M	1	0	1, 0, 4		0	1
39	38	1201/8	0.5	1/2	1/2	4/4	2	1		V6/V	c	VI		V6/V		V		6		V			M	1	0	6, 3, 2		2	6
39	38	1205/8	0.5	5/8	5/8	4/4	2	1		V7/V	c	VI		V7/V		V		7		V			Mm7	1	0	2, 6, 3, 0		2	2
39	38	1209/8	0.5	3/4	3/4	4/4	2	1		IV/V	c	VI		IV/V		IV				V			M	1	0	0, 4, 1		0	0
39	38	1213/8	0.5	7/8	7/8	4/4	2	1		viio/V	c	VI		viio/V		vii	o			V			o	1	0	6, 3, 0		6	6
40	39	1217/8	1.0	0	0	4/4	2	1		V	c	VI		V		V							M	1	0	1, 5, 2		1	1
40	39	1225/8	1.0	1/4	1/4	4/4	2	1		V6	c	VI		V6		V		6					M	1	0	5, 2, 1		1	5
40	39	1233/8	0.5	1/2	1/2	4/4	2	1		viio7/V	c	VI		viio7/V		vii	o	7		V			o7	1	0	6, 3, 0, -3		6	6
40	39	1237/8	0.5	5/8	5/8	4/4	2	1		V6/V	c	VI		V6/V		V		6		V			M	1	0	6, 3, 2		2	6
40	39	1241/8	1.0	3/4	3/4	4/4	2	1		V65(9)/V	c	VI		V65(9)/V		V		65	9	V			Mm7	1	0	6, 3, 0, 2	4	2	6
41	40	1249/8	0.5	0	0	4/4	2	1		V(64)/V	c	VI		V(64)/V		V			64	V			M	1	0	2, 1, 5		2	2
41	40	1253/8	0.5	1/8	1/8	4/4	2	1		V2/V	c	VI		V2/V		V		2		V			Mm7	1	0	0, 2, 6, 3		2	0
41	40	1257/8	0.5	1/4	1/4	4/4	2	1		V6	c	VI		V6		V		6					M	1	0	5, 2, 1		1	5
41	40	1261/8	0.5	3/8	3/8	4/4	2	1		viio6/V	c	VI		viio6/V		vii	o	6		V			o	1	0	3, 0, 6		6	3
41	40	1265/8	0.5	1/2	1/2	4/4	2	1		V6	c	VI		V6		V		6					M	1	0	5, 2, 1		1	5
41	40	1269/8	0.5	5/8	5/8	4/4	2	1		viio	c	VI		viio		vii	o						o	1	0	5, 2, -1		5	5
41	40	1273/8	0.5	3/4	3/4	4/4	2	1		V6/vi	c	VI		V6/vi		V		6		vi			M	1	0	8, 5, 4		4	8
41	40	1277/8	0.5	7/8	7/8	4/4	2	1		viio6	c	VI		viio6		vii	o	6					o	1	0	2, -1, 5		5	2
42	41	1281/8	0.5	0	0	4/4	2	1		I6	c	VI		I6		I		6					M	1	0	4, 1, 0		0	4
42	41	1285/8	0.5	1/8	1/8	4/4	2	1		viio6	c	VI		viio6		vii	o	6					o	1	0	2, -1, 5		5	2
42	41	1289/8	0.5	1/4	1/4	4/4	2	1		I	c	VI		I		I							M	1	0	0, 4, 1		0	0
42	41	1293/8	0.5	3/8	3/8	4/4	2	1		viio	c	VI		viio		vii	o						o	1	0	5, 2, -1		5	5
42	41	1297/8	0.5	1/2	1/2	4/4	2	1		I	c	VI		I		I							M	1	0	0, 4, 1		0	0
42	41	1301/8	0.5	5/8	5/8	4/4	2	1		V2/IV	c	VI		V2/IV		V		2		IV			Mm7	1	0	-2, 0, 4, 1		0	-2
42	41	1305/8	0.5	3/4	3/4	4/4	2	1		V7/ii	c	VI		V7/ii		V		7		ii			Mm7	1	0	3, 7, 4, 1		3	3
42	41	1309/8	0.5	7/8	7/8	4/4	2	1		#viio6/ii	c	VI		#viio6/ii		#vii	o	6		ii			o	1	0	4, 1, 7		7	4
43	42	1313/8	1.0	0	0	4/4	2	1		ii6	c	VI		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
43	42	1321/8	0.5	1/4	1/4	4/4	2	1		ii	c	VI		ii		ii							m	1	0	2, -1, 3		2	2
43	42	1325/8	0.5	3/8	3/8	4/4	2	1		#viio/ii	c	VI		#viio/ii		#vii	o			ii			o	1	0	7, 4, 1		7	7
43	42	1329/8	0.5	1/2	1/2	4/4	2	1		ii	c	VI		ii		ii							m	1	0	2, -1, 3		2	2
43	42	1333/8	0.5	5/8	5/8	4/4	2	1		ii2	c	VI		ii2		ii		2					mm7	1	0	0, 2, -1, 3		2	0
43	42	1337/8	0.5	3/4	3/4	4/4	2	1		V6	c	VI		V6		V		6					M	1	0	5, 2, 1		1	5
43	42	1341/8	0.5	7/8	7/8	4/4	2	1		ii65	c	VI		ii65		ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
44	43	1345/8	0.5	0	0	4/4	2	1		V	c	VI		V		V							M	1	0	1, 5, 2		1	1
44	43	1349/8	0.5	1/8	1/8	4/4	2	1		V2	c	VI		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
44	43	1353/8	1.0	1/4	1/4	4/4	2	1		I6	c	VI		I6		I		6					M	1	0	4, 1, 0		0	4
44	43	1361/8	2.0	1/2	1/2	4/4	2	1		I|PAC}{	c	VI		I		I					PAC	}{	M	1	0	0, 4, 1		0	0
45	44	1377/8	1.0	0	0	4/4	2	1		viio	c	VI		viio		vii	o						o	1	0	5, 2, -1		5	5
45	44	1385/8	1.0	1/4	1/4	4/4	2	1		V7(9)	c	VI		V7(9)		V		7	9				Mm7	1	0	1, 5, 2, -1	3	1	1
45	44	1393/8	0.5	1/2	1/2	4/4	2	1		I6	c	VI		I6		I		6					M	1	0	4, 1, 0		0	4
45	44	1397/8	0.5	5/8	5/8	4/4	2	1		V65	c	VI		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
45	44	1401/8	0.5	3/4	3/4	4/4	2	1		I	c	VI		I		I							M	1	0	0, 4, 1		0	0
45	44	1405/8	0.5	7/8	7/8	4/4	2	1		viio	c	VI		viio		vii	o						o	1	0	5, 2, -1		5	5
46	45	1409/8	0.5	0	0	4/4	2	1		I	c	VI		I		I							M	1	0	0, 4, 1		0	0
46	45	1413/8	0.5	1/8	1/8	4/4	2	1		ii6	c	VI		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
46	45	1417/8	0.5	1/4	1/4	4/4	2	1		#viio64/ii	c	VI		#viio64/ii		#vii	o	64		ii			o	1	0	1, 7, 4		7	1
46	45	1421/8	0.5	3/8	3/8	4/4	2	1		#viio/ii	c	VI		#viio/ii		#vii	o			ii			o	1	0	7, 4, 1		7	7
46	45	1425/8	1.0	1/2	1/2	4/4	2	1		V65/ii	c	VI		V65/ii		V		65		ii			Mm7	1	0	7, 4, 1, 3		3	7
46	45	1433/8	0.5	3/4	3/4	4/4	2	1		ii	c	VI		ii		ii							m	1	0	2, -1, 3		2	2
46	45	1437/8	0.5	7/8	7/8	4/4	2	1		#viio/ii	c	VI		#viio/ii		#vii	o			ii			o	1	0	7, 4, 1		7	7
47	46	1441/8	0.5	0	0	4/4	2	1		ii	c	VI		ii		ii							m	1	0	2, -1, 3		2	2
47	46	1445/8	0.5	1/8	1/8	4/4	2	1		iio6/ii	c	VI		iio6/ii		ii	o	6		ii			o	1	0	1, -2, 4		4	1
47	46	1449/8	0.5	1/4	1/4	4/4	2	1		ii6	c	VI		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
47	46	1453/8	0.5	3/8	3/8	4/4	2	1		vi7/IV	c	VI		vi7/IV		vi		7		IV			mm7	1	0	2, -1, 3, 0		2	2
47	46	1457/8	1.0	1/2	1/2	4/4	2	1		IV6/IV	c	VI		IV6/IV		IV		6		IV			M	1	0	2, -1, -2		-2	2
47	46	1465/8	0.5	3/4	3/4	4/4	2	1		viio/IV	c	VI		viio/IV		vii	o			IV			o	1	0	4, 1, -2		4	4
47	46	1469/8	0.5	7/8	7/8	4/4	2	1		ii43/IV	c	VI		ii43/IV		ii		43		IV			mm7	1	0	2, -1, 1, -2		1	2
48	47	1473/8	0.5	0	0	4/4	2	1		viio/IV	c	VI		viio/IV		vii	o			IV			o	1	0	4, 1, -2		4	4
48	47	1477/8	0.5	1/8	1/8	4/4	2	1		IV6	c	VI		IV6		IV		6					M	1	0	3, 0, -1		-1	3
48	47	1481/8	0.5	1/4	1/4	4/4	2	1		viio6/IV	c	VI		viio6/IV		vii	o	6		IV			o	1	0	1, -2, 4		4	1
48	47	1485/8	0.5	3/8	3/8	4/4	2	1		vii%7/IV	c	VI		vii%7/IV		vii	%	7		IV			%7	1	0	4, 1, -2, 2		4	4
48	47	1489/8	1.0	1/2	1/2	4/4	2	1		V/IV	c	VI		V/IV		V				IV			M	1	0	0, 4, 1		0	0
48	47	1497/8	0.5	3/4	3/4	4/4	2	1		IV6/IV	c	VI		IV6/IV		IV		6		IV			M	1	0	2, -1, -2		-2	2
48	47	1501/8	0.5	7/8	7/8	4/4	2	1		viio/IV	c	VI		viio/IV		vii	o			IV			o	1	0	4, 1, -2		4	4
49	48	1505/8	4.0	0	0	4/4	2	1		IV	c	VI		IV		IV							M	1	0	-1, 3, 0		-1	-1
50	49	1537/8	4.0	0	0	4/4	2	1		viio7/V	c	VI		viio7/V		vii	o	7		V			o7	1	0	6, 3, 0, -3		6	6
51	50	1569/8	3.0	0	0	4/4	2	1		V	c	VI		V		V							M	1	0	1, 5, 2		1	1
51	50	1593/8	1.0	3/4	3/4	4/4	2	1		V(64)	c	VI		V(64)		V			64				M	1	0	1, 0, 4		1	1
52	51	1601/8	1.0	0	0	4/4	2	1		V7(4)	c	VI		V7(4)		V		7	4				Mm7	1	0	1, 0, 2, -1		1	1
52	51	1609/8	0.75	1/4	1/4	4/4	2	1		V7	c	VI		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
52	51	1615/8	1.25	7/16	7/16	4/4	2	1		vi2	c	VI		vi2		vi		2					mm7	1	0	1, 3, 0, 4		3	1
52	51	1625/8	0.75	3/4	3/4	4/4	2	1		V	c	VI		V		V							M	1	0	1, 5, 2		1	1
52	51	1631/8	1.25	15/16	15/16	4/4	2	1		V7	c	VI		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
