mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	1/4	1/4	0.25	1/16	5/16	2/4	1	1	1/16		1/16	1		2	62	D4	4	0
1	0	1/2	1/2	0.25	1/8	3/8	2/4	1	1	1/16		1/16	1		2	74	D5	5	1
1	0	3/4	3/4	0.25	3/16	7/16	2/4	1	1	1/16		1/16	1		10	70	A#4	4	2
2	1	1	1	0.25	0	0	2/4	1	1	1/16		1/16	1		5	71	B4	4	3
2	1	5/4	5/4	0.25	1/16	1/16	2/4	1	1	1/16		1/16	1		6	66	F#4	4	4
2	1	3/2	3/2	0.25	1/8	1/8	2/4	2	2	1/16		1/16	1		1	43	G2	2	9
2	1	3/2	3/2	0.5	1/8	1/8	2/4	2	3	1/8		1/8	1	1	1	43	G2	2	12
2	1	3/2	3/2	0.75	1/8	1/8	2/4	1	1	3/16		1/8	3/2		1	67	G4	4	5
2	1	7/4	7/4	0.25	3/16	3/16	2/4	2	2	1/16		1/16	1		5	47	B2	2	10
2	1	7/4	7/4	0.25	3/16	3/16	2/4	2	4	1/16		1/16	1	1	5	47	B2	2	14
2	1	2	2	1.0	1/4	1/4	2/4	2	3	1/4		1/4	1	-1	1	43	G2	2	13
2	1	2	2	1.0	1/4	1/4	2/4	2	4	1/4		1/4	1	-1	5	47	B2	2	15
2	1	2	2	1.0	1/4	1/4	2/4	2	2	1/4		1/4	1		2	50	D3	3	11
2	1	9/4	9/4	0.25	5/16	5/16	2/4	1	1	1/16		1/16	1		2	62	D4	4	6
2	1	5/2	5/2	0.25	3/8	3/8	2/4	1	1	1/16		1/16	1		2	74	D5	5	7
2	1	11/4	11/4	0.25	7/16	7/16	2/4	1	1	1/16		1/16	1		10	70	A#4	4	8
3	2	3	3	0.25	0	0	2/4	1	1	1/16		1/16	1		5	71	B4	4	16
3	2	13/4	13/4	0.25	1/16	1/16	2/4	1	1	1/16		1/16	1		6	66	F#4	4	17
3	2	7/2	7/2	0.25	1/8	1/8	2/4	2	2	1/16		1/16	1		1	55	G3	3	22
3	2	7/2	7/2	0.5	1/8	1/8	2/4	2	3	1/8		1/8	1	1	1	55	G3	3	25
3	2	7/2	7/2	0.75	1/8	1/8	2/4	1	1	3/16		1/8	3/2		1	67	G4	4	18
3	2	15/4	15/4	0.25	3/16	3/16	2/4	2	2	1/16		1/16	1		5	59	B3	3	23
3	2	15/4	15/4	0.25	3/16	3/16	2/4	2	4	1/16		1/16	1	1	5	59	B3	3	27
3	2	4	4	1.0	1/4	1/4	2/4	2	3	1/4		1/4	1	-1	1	55	G3	3	26
3	2	4	4	1.0	1/4	1/4	2/4	2	4	1/4		1/4	1	-1	5	59	B3	3	28
3	2	4	4	1.0	1/4	1/4	2/4	2	2	1/4		1/4	1		2	62	D4	4	24
3	2	17/4	17/4	0.25	5/16	5/16	2/4	1	1	1/16		1/16	1		4	64	E4	4	19
3	2	9/2	9/2	0.25	3/8	3/8	2/4	1	1	1/16		1/16	1		4	76	E5	5	20
3	2	19/4	19/4	0.25	7/16	7/16	2/4	1	1	1/16		1/16	1		5	71	B4	4	21
4	3	5	5	0.25	0	0	2/4	1	1	1/16		1/16	1		0	72	C5	5	29
4	3	21/4	21/4	0.25	1/16	1/16	2/4	1	1	1/16		1/16	1		8	68	G#4	4	30
4	3	11/2	11/2	0.25	1/8	1/8	2/4	2	2	1/16		1/16	1		1	43	G2	2	35
4	3	11/2	11/2	0.5	1/8	1/8	2/4	2	3	1/8		1/8	1	1	1	43	G2	2	38
