mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	0	0	0	0.75	0	1/4	2/4	1	1	3/16	1/8	3/2		-1	77	F5	5	0
1	0	3/4	3/4	0.25	3/16	7/16	2/4	1	1	1/16	1/16	1		-3	75	Eb5	5	1
2	1	1	1	0.25	0	0	2/4	2	2	1/16	1/16	1		-2	46	Bb2	2	11
2	1	1	1	1.5	0	0	2/4	1	2	3/8	1/4	3/2		-1	65	F4	4	8
2	1	1	1	1.5	0	0	2/4	1	2	3/8	1/4	3/2		-4	68	Ab4	4	8
2	1	1	1	0.5	0	0	2/4	1	1	1/8	1/8	1		-3	75	Eb5	5	2
2	1	5/4	5/4	0.25	1/16	1/16	2/4	2	2	1/16	1/16	1		-2	58	Bb3	3	12
2	1	3/2	3/2	0.25	1/8	1/8	2/4	2	2	1/16	1/16	1		-2	58	Bb3	3	13
2	1	3/2	3/2	0.5	1/8	1/8	2/4	1	1	1/8	1/8	1	1	2	74	D5	5	3
2	1	7/4	7/4	0.25	3/16	3/16	2/4	2	2	1/16	1/16	1		-2	58	Bb3	3	14
2	1	2	2	0.25	1/4	1/4	2/4	2	2	1/16	1/16	1		-2	58	Bb3	3	15
2	1	2	2	0.25	1/4	1/4	2/4	1	1	1/16	1/16	1	-1	2	74	D5	5	4
2	1	9/4	9/4	0.25	5/16	5/16	2/4	2	2	1/16	1/16	1		-2	58	Bb3	3	16
2	1	9/4	9/4	0.25	5/16	5/16	2/4	1	1	1/16	1/16	1		-1	77	F5	5	5
2	1	5/2	5/2	0.25	3/8	3/8	2/4	2	2	1/16	1/16	1		-3	63	Eb4	4	17
2	1	5/2	5/2	0.5	3/8	3/8	2/4	2	1	1/8	1/8	1		-3	63	Eb4	4	10
2	1	5/2	5/2	0.5	3/8	3/8	2/4	1	2	1/8	1/8	1		1	67	G4	4	9
2	1	5/2	5/2	0.25	3/8	3/8	2/4	1	1	1/16	1/16	1		-3	75	Eb5	5	6
2	1	11/4	11/4	0.25	7/16	7/16	2/4	2	2	1/16	1/16	1		-2	58	Bb3	3	18
2	1	11/4	11/4	0.25	7/16	7/16	2/4	1	1	1/16	1/16	1		0	72	C5	5	7
3	2	3	3	0.25	0	0	2/4	2	2	1/16	1/16	1		2	62	D4	4	28
3	2	3	3	1.0	0	0	2/4	2	1	1/4	1/4	1		2	62	D4	4	27
3	2	3	3	1.0	0	0	2/4	1	2	1/4	1/4	1		-1	65	F4	4	25
3	2	3	3	0.5	0	0	2/4	1	1	1/8	1/8	1		0	72	C5	5	19
3	2	13/4	13/4	0.25	1/16	1/16	2/4	2	2	1/16	1/16	1		-2	58	Bb3	3	29
3	2	7/2	7/2	0.25	1/8	1/8	2/4	2	2	1/16	1/16	1		-2	58	Bb3	3	30
3	2	7/2	7/2	0.5	1/8	1/8	2/4	1	1	1/8	1/8	1	1	-2	70	Bb4	4	20
3	2	15/4	15/4	0.25	3/16	3/16	2/4	2	2	1/16	1/16	1		-2	58	Bb3	3	31
3	2	4	4	0.25	1/4	1/4	2/4	2	2	1/16	1/16	1		-2	58	Bb3	3	32
3	2	4	4	0.25	1/4	1/4	2/4	1	1	1/16	1/16	1	-1	-2	70	Bb4	4	21
3	2	17/4	17/4	0.25	5/16	5/16	2/4	2	2	1/16	1/16	1		-2	58	Bb3	3	33
3	2	17/4	17/4	0.25	5/16	5/16	2/4	1	1	1/16	1/16	1		5	71	B4	4	22
3	2	9/2	9/2	0.25	3/8	3/8	2/4	2	2	1/16	1/16	1		2	50	D3	3	34
3	2	9/2	9/2	0.5	3/8	3/8	2/4	1	2	1/8	1/8	1		-1	65	F4	4	26
3	2	9/2	9/2	0.25	3/8	3/8	2/4	1	1	1/16	1/16	1		0	72	C5	5	23
3	2	19/4	19/4	0.25	7/16	7/16	2/4	2	2	1/16	1/16	1		-2	58	Bb3	3	35
3	2	19/4	19/4	0.25	7/16	7/16	2/4	1	1	1/16	1/16	1		-4	68	Ab4	4	24
