mc	mn	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	chord_id
1	0	0	1/4	6/8	1	1	1/8		1/8	1		2	62	0
1	0	1/8	3/8	6/8	1	1	1/8		1/8	1		2	62	1
1	0	1/4	1/2	6/8	2	1	1/8		1/8	1		5	59	4
1	0	1/4	1/2	6/8	2	1	1/8		1/8	1		2	62	4
1	0	1/4	1/2	6/8	1	1	1/8		1/8	1		1	67	2
1	0	3/8	5/8	6/8	2	1	1/8		1/8	1		3	57	5
1	0	3/8	5/8	6/8	2	1	1/8		1/8	1		0	60	5
1	0	3/8	5/8	6/8	1	1	1/8		1/8	1		3	69	3
2	1	0	0	6/8	2	1	1/4		1/4	1		1	55	12
2	1	0	0	6/8	2	1	1/4		1/4	1		5	59	12
2	1	0	0	6/8	1	1	1/8		1/8	1		5	71	6
2	1	1/8	1/8	6/8	1	1	1/8		1/8	1		1	67	7
2	1	1/4	1/4	6/8	1	1	1/8		1/8	1		4	64	8
2	1	3/8	3/8	6/8	1	1	1/8		1/8	1		4	64	9
2	1	1/2	1/2	6/8	2	1	1/8		1/8	1		0	60	13
2	1	1/2	1/2	6/8	2	1	1/8		1/8	1		4	64	13
2	1	1/2	1/2	6/8	1	1	1/8		1/8	1		3	69	10
2	1	5/8	5/8	6/8	2	1	1/8		1/8	1		5	59	14
2	1	5/8	5/8	6/8	2	1	1/8		1/8	1		2	62	14
2	1	5/8	5/8	6/8	1	1	1/8		1/8	1		5	71	11
3	2	0	0	6/8	2	1	1/4		1/4	1		3	57	21
3	2	0	0	6/8	2	1	1/4		1/4	1		0	60	21
3	2	0	0	6/8	1	1	1/8		1/8	1		0	72	15
3	2	1/8	1/8	6/8	1	1	1/8		1/8	1		3	69	16
3	2	1/4	1/4	6/8	1	1	1/8		1/8	1		4	76	17
3	2	3/8	3/8	6/8	1	1	1/8		1/8	1		2	74	18
3	2	1/2	1/2	6/8	2	1	1/8		1/8	1		6	54	22
3	2	1/2	1/2	6/8	2	1	1/8		1/8	1		3	57	22
3	2	1/2	1/2	6/8	1	1	1/8		1/8	1		0	72	19
3	2	5/8	5/8	6/8	2	1	1/8		1/8	1		1	55	23
3	2	5/8	5/8	6/8	2	1	1/8		1/8	1		5	59	23
3	2	5/8	5/8	6/8	1	1	1/8		1/8	1		5	71	20
4	3	0	0	6/8	2	1	1/8		1/8	1		3	57	32
4	3	0	0	6/8	2	1	1/8		1/8	1		0	60	32
4	3	0	0	6/8	1	1	1/8		1/8	1		3	69	24
4	3	1/8	1/8	6/8	2	1	1/8		1/8	1		5	59	33
4	3	1/8	1/8	6/8	2	1	1/8		1/8	1		2	62	33
4	3	1/8	1/8	6/8	1	1	1/8		1/8	1		1	67	25
4	3	1/4	1/4	6/8	2	1	1/8		1/8	1		0	60	34
4	3	1/4	1/4	6/8	2	1	1/8		1/8	1		4	64	34
4	3	1/4	1/4	6/8	1	1	1/8		1/8	1		3	69	26
4	3	3/8	3/8	6/8	1	1	0	grace16	1/16	1		1	67	27
4	3	3/8	3/8	6/8	1	1	0	grace16	1/16	1		3	69	28
4	3	3/8	3/8	6/8	2	1	3/8		1/4	3/2		7	61	35
4	3	3/8	3/8	6/8	2	1	3/8		1/4	3/2		4	64	35
4	3	3/8	3/8	6/8	1	1	1/8		1/8	1		-2	70	29
4	3	1/2	1/2	6/8	1	1	1/8		1/8	1		3	69	30
4	3	5/8	5/8	6/8	1	1	1/8		1/8	1		1	67	31
5	4	0	0	6/8	2	1	1/4		1/4	1		2	62	42
5	4	0	0	6/8	1	1	1/8		1/8	1		6	66	36
5	4	1/8	1/8	6/8	1	1	1/8		1/8	1		2	62	37
5	4	1/4	1/4	6/8	1	1	1/8		1/8	1		2	62	38
5	4	3/8	3/8	6/8	1	1	1/8		1/8	1		2	62	39
5	4	1/2	1/2	6/8	2	1	1/8		1/8	1		5	59	43
5	4	1/2	1/2	6/8	2	1	1/8		1/8	1		2	62	43
5	4	1/2	1/2	6/8	1	1	1/8		1/8	1		1	67	40
5	4	5/8	5/8	6/8	2	1	1/8		1/8	1		3	57	44
5	4	5/8	5/8	6/8	2	1	1/8		1/8	1		0	60	44
5	4	5/8	5/8	6/8	1	1	1/8		1/8	1		3	69	41
6	5	0	0	6/8	2	1	1/4		1/4	1		1	55	51
6	5	0	0	6/8	2	1	1/4		1/4	1		5	59	51
6	5	0	0	6/8	1	1	1/8		1/8	1		5	71	45
6	5	1/8	1/8	6/8	1	1	1/8		1/8	1		1	67	46
6	5	1/4	1/4	6/8	1	1	1/8		1/8	1		4	64	47
6	5	3/8	3/8	6/8	1	1	1/8		1/8	1		4	64	48
6	5	1/2	1/2	6/8	2	1	1/8		1/8	1		0	60	52
6	5	1/2	1/2	6/8	2	1	1/8		1/8	1		4	64	52
6	5	1/2	1/2	6/8	1	1	1/8		1/8	1		3	69	49
6	5	5/8	5/8	6/8	2	1	1/8		1/8	1		5	59	53
6	5	5/8	5/8	6/8	2	1	1/8		1/8	1		2	62	53
6	5	5/8	5/8	6/8	1	1	1/8		1/8	1		5	71	50
7	6	0	0	6/8	2	1	1/4		1/4	1		3	57	60
7	6	0	0	6/8	2	1	1/4		1/4	1		0	60	60
7	6	0	0	6/8	1	1	1/8		1/8	1		0	72	54
7	6	1/8	1/8	6/8	1	1	1/8		1/8	1		3	69	55
7	6	1/4	1/4	6/8	1	1	1/8		1/8	1		4	76	56
7	6	3/8	3/8	6/8	1	1	1/8		1/8	1		2	74	57
7	6	1/2	1/2	6/8	2	1	1/8		1/8	1		6	54	61
7	6	1/2	1/2	6/8	2	1	1/8		1/8	1		3	57	61
7	6	1/2	1/2	6/8	1	1	1/8		1/8	1		0	72	58
7	6	5/8	5/8	6/8	2	1	1/8		1/8	1		1	55	62
7	6	5/8	5/8	6/8	2	1	1/8		1/8	1		5	59	62
7	6	5/8	5/8	6/8	1	1	1/8		1/8	1		5	71	59
8	7	0	0	6/8	2	1	1/8		1/8	1		3	57	70
8	7	0	0	6/8	2	1	1/8		1/8	1		0	60	70
8	7	0	0	6/8	1	1	1/8		1/8	1		3	69	63
8	7	1/8	1/8	6/8	2	1	1/8		1/8	1		5	59	71
8	7	1/8	1/8	6/8	2	1	1/8		1/8	1		2	62	71
8	7	1/8	1/8	6/8	1	1	1/8		1/8	1		1	67	64
8	7	1/4	1/4	6/8	2	1	1/8		1/8	1		0	60	72
8	7	1/4	1/4	6/8	2	1	1/8		1/8	1		4	64	72
8	7	1/4	1/4	6/8	1	1	1/8		1/8	1		3	69	65
8	7	3/8	3/8	6/8	2	1	1/4		1/4	1		2	50	73
8	7	3/8	3/8	6/8	2	1	1/4		1/4	1		5	59	73
8	7	3/8	3/8	6/8	1	1	1/8		1/8	1		2	62	66
8	7	3/8	3/8	6/8	1	2	1/4		1/4	1		2	62	69
8	7	1/2	1/2	6/8	1	1	1/8		1/8	1		1	67	67
8	7	5/8	5/8	6/8	2	1	1/8		1/8	1		2	50	74
8	7	5/8	5/8	6/8	2	1	1/8		1/8	1		3	57	74
8	7	5/8	5/8	6/8	1	1	1/8		1/8	1		6	66	68
9	8	0	0	6/8	2	1	1/4		1/4	1		1	43	80
9	8	0	0	6/8	2	1	1/4		1/4	1		1	55	80
9	8	0	0	6/8	1	1	1/4		1/4	1		5	59	75
9	8	0	0	6/8	1	1	1/4		1/4	1		1	67	75
9	8	1/4	1/4	6/8	1	1	1/8		1/8	1		2	62	76
9	8	3/8	3/8	6/8	1	1	1/8		1/8	1		1	67	77
9	8	1/2	1/2	6/8	1	1	1/8		1/8	1		5	71	78
9	8	5/8	5/8	6/8	1	1	1/8		1/8	1		2	74	79
10	9	0	0	6/8	1	1	1/8		1/8	1		2	74	81
10	9	1/8	1/8	6/8	2	1	1/8		1/8	1		6	54	87
10	9	1/8	1/8	6/8	2	1	1/8		1/8	1		2	62	87
10	9	1/8	1/8	6/8	1	1	1/8		1/8	1		3	69	82
10	9	1/8	1/8	6/8	1	1	1/8		1/8	1		0	72	82
10	9	1/4	1/4	6/8	2	1	1/8		1/8	1		6	54	88
10	9	1/4	1/4	6/8	2	1	1/8		1/8	1		2	62	88
10	9	1/4	1/4	6/8	1	1	1/8		1/8	1		3	69	83
10	9	1/4	1/4	6/8	1	1	1/8		1/8	1		0	72	83
10	9	3/8	3/8	6/8	1	1	1/8		1/8	1		2	74	84
10	9	1/2	1/2	6/8	2	1	1/8		1/8	1		1	55	89
